show_id,show,episode_id,draw_order,pub_date,episode_title,duration_sec,duration_hr,duration_source,audio_url,priority,quarter
1386375601,The Ben Ferguson Podcast,09771ac391ba947b,23441,2020-01-25 04:43:00+00:00,From ‘Roe’ To Impeachment,1643.0,0.4563888888888889,itunes:duration,https://podtrac.com/pts/redirect.mp3/arttrk.com/p/D5CA5/mgln.ai/e/28/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/2bee9419-43de-46ce-8996-af2a01167517/9381c10a-cc8c-49fe-bc45-af2a012086e6/audio.mp3?utm_source=Podcast&in_playlist=0b88ad87-5e11-4f86-bd28-ae320005badb,6,2020Q1
1432118523,The Damage Report with John Iadarola,026cc8bc446cc921,23443,2018-09-29 02:59:31+00:00,Confirmation Bias,2817.0,0.7825,itunes:duration,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/traffic.megaphone.fm/TYK7592676799.mp3?updated=1701631288,6,2018Q3
1441649707,Straight White American Jesus,670893089b96cb6b,23445,2020-01-04 03:09:00+00:00,Apocalypse Now: Iran and Evangelicals,554.0,0.1538888888888888,itunes:duration,https://clrtpod.com/m/traffic.megaphone.fm/PPY9514926852.mp3?updated=1706127313,6,2020Q1
1449848509,I Don't Speak German,68fbc1544bccd79d,23447,2019-01-08 17:00:00+00:00,"I Don't Speak German, Episode 1: Richard Spencer (REUP)",4773.0,1.3258333333333334,itunes:duration,https://traffic.libsyn.com/secure/idontspeakgerman/IDSG_Ep1_-_Richard_Spencer_REUP.mp3?dest-id=986627,6,2019Q1
1456045551,Talking Feds,712ec9af03dbd279,23449,2019-05-30 07:24:43+00:00,The Day Bob Mueller Spoke,2049.0,0.5691666666666667,itunes:duration,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/claritaspod.com/measure/prfx.byspotify.com/e/mgln.ai/e/796/traffic.megaphone.fm/GEMINIMEDIA8475322323.mp3?updated=1746829738,6,2019Q2
1462195742,The Al Franken Podcast,2b10f1f9773c6128,23451,2019-06-18 18:00:00+00:00,6: A Conversation with Andy Slavitt,4480.0,1.2444444444444445,itunes:duration,https://clrtpod.com/m/pscrb.fm/rss/p/prfx.byspotify.com/e/dts.podtrac.com/redirect.mp3/audioboom.com/posts/8726518.mp3?modified=1756840194&sid=5155312&source=rss,6,2019Q2
1467297559,Hacks On Tap,85368b01c931eaf6,23453,2019-07-10 05:32:08+00:00,Warren's huge haul and Steyer's surprise with Jon Favreau,2708.0,0.7522222222222222,itunes:duration,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP6665292238.mp3,6,2019Q3
1471411980,American Thought Leaders,ced289fb614a30d3,23455,2025-03-26 01:00:00+00:00,Antidepressants Are Having Horrific Effects on Sexual Function: Dr. Josef Witt-Doerring,3241.0,0.9002777777777777,itunes:duration,https://podcasts.captivate.fm/media/3942bddd-05a0-4efc-a0f8-66e9be0da2f6/250324-Dr-Josef-Witt-Podcast-converted.mp3,6,2025Q1
1474001390,TRUE ANON TRUTH FEED,a731d3d55684e560,23456,2019-08-14 20:48:16+00:00,You'd Never Guess (Theme From TrueAnon),244.0,0.0677777777777777,itunes:duration,https://c10.patreonusercontent.com/4/patreon-media/p/post/29168187/c6152e37514d42928e9612f16d2c8e3f/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.wav?token-hash=IEr7ASz7zD35FFDHesMCHLQT1CeoUdxSvHQ530oVCps%3D&token-time=1784678400,6,2019Q3
1476110521,Useful Idiots with Katie Halper and Aaron Maté,14019208ccf68be0,23457,2019-08-29 16:14:00+00:00,"Eli Valley on Drawing Bret Stephens, and Why Do Democrats Suck at Merch?",4050.0,1.125,itunes:duration,https://pscrb.fm/rss/p/clrtpod.com/m/mgln.ai/e/137/audio3.redcircle.com/episodes/ccca1acc-1c87-4749-814b-3a3c1556cf86/stream.mp3,6,2019Q3
1482179882,The Mona Charen Show,e3fb640df5c27039,23459,2021-03-19 15:00:00+00:00,Build Biden Better,4147.0,1.1519444444444444,itunes:duration,https://arttrk.com/p/ABMA5/clrtpod.com/m/pscrb.fm/rss/p/dts.podtrac.com/redirect.mp3/audioboom.com/posts/8352070.mp3?modified=1692284371&sid=5114288&source=rss,6,2021Q1
1485351658,Bannon`s War Room,aa4de9a49ecd839e,23463,2022-08-25 22:43:54+00:00,Episode 2107: The Continued Attack On President Trump; How China Could Choke Taiwan; GEn Bolduc Pushes Back Against The Establishment,4941.7,1.3726944444444444,estimated_from_bytes,https://chrt.fm/track/5B4639/storage.warroom.org/Episode2107(1)-8jgcv04o1j.mp3,6,2022Q3
1493858530,Hood Politics with Prop,e058dd7b4941f4dc,23465,2020-03-06 19:28:00+00:00,RESPECK ON MY NAME!,2384.0,0.6622222222222223,itunes:duration,https://podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/7e1493c7-ebf2-4878-bd99-ae3900554de8/c222a210-c3ba-4801-8d56-ae390060e07f/audio.mp3?utm_source=Podcast&in_playlist=71ddab40-adc1-47f6-b7df-ae3900554dff,6,2020Q1
1495601614,Verdict with Ted Cruz,13efb9c150f7284b,23467,2020-01-25 01:37:00+00:00,Democrats Throw Biden Under The Bus,1887.0,0.5241666666666667,itunes:duration,https://podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/arttrk.com/p/D5CA5/mgln.ai/e/28/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/2bee9419-43de-46ce-8996-af2a01167517/187b6d97-245e-4f1c-b96f-af2a01209b86/audio.mp3?utm_source=Podcast&in_playlist=84cf551f-a33b-41d8-b112-af2a01167541,6,2020Q1
1506127536,Making the Argument with Nick Freitas,6ce68bca4e2ca945,23469,2024-06-18 19:00:00+00:00,Why Do Modern Women Seem To Hate Men?,4672.0,1.2977777777777777,itunes:duration,https://pscrb.fm/rss/p/podcasts.captivate.fm/media/0077452b-e7eb-4b34-aebf-9b8474441e09/MTA-S2-Ep232mp3.mp3,6,2024Q2
1509826894,RealClearPolitics Podcast,1b3044adb1650175,23471,2024-03-06 00:00:00+00:00,"Super Tuesday, SOTU Predictions, and Why Is Michelle Obama So Popular?",2585.0,0.7180555555555556,itunes:duration,https://dts.podtrac.com/redirect.mp3/pdcn.co/e/afp-295344-injected.calisto.simplecastaudio.com/de28783a-a808-4145-ac73-dfbf948fb0d0/episodes/43e6481f-32c3-44d2-ace2-643ba9852454/audio/128/default.mp3?aid=rss_feed&awCollectionId=de28783a-a808-4145-ac73-dfbf948fb0d0&awEpisodeId=43e6481f-32c3-44d2-ace2-643ba9852454&feed=pzzjlbXr,6,2024Q1
1515399733,No Lie with Brian Tyler Cohen,81a8b888d1e28be5,23473,2020-08-24 01:40:01+00:00,Postal workers defy DeJoy to save USPS,1653.0,0.4591666666666666,itunes:duration,https://mgln.ai/e/284/pdst.fm/e/pscrb.fm/rss/p/claritaspod.com/measure/arttrk.com/p/CRMDA/rss.art19.com/episodes/141654fb-d986-4b20-b10c-9ebc3ecbc0a3.mp3?rss_browser=BAhJIh1wb2xpdGljYWwtcG9kY2FzdC1jb3JwdXMGOgZFVA%3D%3D--c1e5af63959ae4f301319f439849fed09cee9e76,6,2020Q3
1529346075,Impolitic with John Heilemann,001467e43e0d3a89,23475,2020-12-01 09:02:00+00:00,"Killer Mike, Part 2",2439.0,0.6775,itunes:duration,https://tracking.swap.fm/track/v9Uiw3bGr54f6BVZKSyc/pscrb.fm/rss/p/serve.castfire.com/audio/8282940/8282940_2026-04-18-051940.192.mp3?rssID=6020,6,2020Q4
1535255041,Unf*cking The Republic,b6a2c5205286886b,23477,2020-11-17 16:29:00+00:00,The Violent States of America.,1616.0,0.4488888888888889,itunes:duration,https://traffic.omny.fm/d/clips/ed1c4567-4a2a-4d8b-862f-ab600003d530/e8f9d9b7-b747-4bb4-bc50-ac4f010d726b/3b201c90-cd86-4685-97bc-ac760108832b/audio.mp3?utm_source=Podcast&in_playlist=bdc5ba7b-7fd4-4566-9839-ac4f01122991,6,2020Q4
1536169792,Talkin‘ Politics & Religion Without Killin‘ Each Other,7a3e1e2c5cd51281,23479,2020-11-23 02:18:00+00:00,Ross Patterson Goes Apocalyptic on Post Malone!,5964.0,1.6566666666666667,itunes:duration,https://pscrb.fm/rss/p/mcdn.podbean.com/mf/web/9sq4et/Ross_Patterson_TPR_Final.mp3,6,2020Q4
1538788132,Tangle,262fda67b3a06922,23481,2021-03-28 22:10:00+00:00,Treating transgender youth with Dr. Erica Anderson,2978.0,0.8272222222222222,itunes:duration,https://sphinx.acast.com/p/open/s/66510864c0852400122bc7be/e/0b071abf-dc9e-40bd-8db4-59d7ab83329d/media.mp3,6,2021Q1
1548554104,Volts,d3458f625c2fa5a5,23483,2021-01-20 17:00:37+00:00,A few interesting bits of news,670.0,0.1861111111111111,itunes:duration,https://api.substack.com/feed/podcast/31700097/b8f7ee13d699a8507cddfa9a1ed7a3bb.mp3,6,2021Q1
1549502623,Cleanup on Aisle 45 with AG & Harry Dunn,50fd498108640f0f,23485,2021-03-24 10:00:00+00:00,Episode 10 - Put Up or Shut Up  (feat. Andrew Weissmann),4529.0,1.2580555555555557,itunes:duration,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/clrtpod.com/m/afp-27275-injected.calisto.simplecastaudio.com/ee3325b0-07d9-413c-9dbc-30e2ab396072/episodes/202a076e-cba3-425f-9940-ff045873d521/audio/128/default.mp3?aid=rss_feed&awCollectionId=ee3325b0-07d9-413c-9dbc-30e2ab396072&awEpisodeId=202a076e-cba3-425f-9940-ff045873d521&feed=UNxFV20f,6,2021Q1
1551206847,#SistersInLaw,bd7081638c3d7006,23487,2021-03-13 03:15:00+00:00,"7: Jury Selection, Trans Rights and AG Merrick Garland",3472.0,0.9644444444444444,itunes:duration,https://pdst.fm/e/arttrk.com/p/ABMA5/clrtpod.com/m/pscrb.fm/rss/p/dts.podtrac.com/redirect.mp3/audioboom.com/posts/7821758.mp3?modified=1615604745&sid=5043432&source=rss&rssua=political-podcast-corpus,6,2021Q1
1570045623,Breaking Points with Krystal and Saagar,a5ac6f526ff7eccd,23491,2021-06-18 16:06:00+00:00,"6/18/21: Media Lies, Historical Fiction, Hillary Clinton, and More!",4024.0,1.1177777777777778,itunes:duration,https://podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/e7fd5ae7-7621-4e41-9b85-b0ab0164b634/39ddac34-2858-4c23-89b3-b0ac0037a971/audio.mp3?utm_source=Podcast&in_playlist=4c1a5135-4197-47c9-b19b-b0ab0164b667,6,2021Q2
1570432345,Firing Line with Margaret Hoover,0570be95f7a9ac98,23493,2021-07-10 00:30:00+00:00,‘Space is hard’: NASA Administrator Bill Nelson on sending astronauts to the moon and Mars,2023.0,0.5619444444444445,itunes:duration,https://anchor.fm/s/59ca458c/podcast/play/36981692/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-6-9%2F82ef9907-32b2-7820-17e3-4c83a8ab11a5.mp3,6,2021Q3
1574741668,American Prestige,fefbb12ddd351c99,23495,2026-02-22 18:00:00+00:00,Bonus - The SDF After Bashar Al-Assad w/ Alexander McKeever (Preview),577.0,0.1602777777777777,itunes:duration,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/mgln.ai/e/51/tracking.swap.fm/track/tcQd6Q6C0RUUlOHq1Ytj/pscrb.fm/rss/p/traffic.megaphone.fm/TPG3804881679.mp3?updated=1771715449,6,2026Q1
1579061364,Head in the Office,830d83e54ba18b6c,23497,2021-07-21 16:00:00+00:00,Captain Cuba,3534.0,0.9816666666666668,itunes:duration,https://anchor.fm/s/5f5032c8/podcast/play/37501818/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-6-19%2Fde122c6c-0f29-e3d5-56b1-6742d39a190e.mp3,6,2021Q3
1585243541,Human Events Daily with Jack Posobiec,9978b070381f3697,23499,2021-09-30 22:00:00+00:00,Human Events Daily - Sep 30 2021 - REPORT: 42 Countries Owe $385 Billion to China,1320.0,0.3666666666666666,itunes:duration,https://prfx.byspotify.com/e/https://pscrb.fm/rss/p/www.buzzsprout.com/1850247/episodes/9289748-human-events-daily-sep-30-2021-report-42-countries-owe-385-billion-to-china.mp3,6,2021Q3
1587492577,The Mel K Show,c25a548903b17eb3,23501,2026-03-28 00:00:00+00:00,Mel K & James Howard Kunstler | Sedition? Treason? Where Are We? | 3-27-26,3745.0,1.040277777777778,itunes:duration,https://mcdn.podbean.com/mf/web/n6cc466szsni6g6q/Kunstler.mp3,6,2026Q1
1592116227,The Breitbart News Daily Podcast,b4d97daefaf02f54,23503,2021-12-16 19:42:11+00:00,"Pelosi's Crime Blame, DeSantis Fights Woke Police, Guest: John Carney",2743.0,0.7619444444444444,itunes:duration,https://dts.podtrac.com/redirect.mp3/pdst.fm/e/sxm.simplecastaudio.com/99e9e101-5cad-45ce-873a-3b9ea18bad13/episodes/c27755dd-5ad8-4f4b-97ba-c34f81499ea1/audio/128/default.mp3?aid=rss_feed&awCollectionId=99e9e101-5cad-45ce-873a-3b9ea18bad13&awEpisodeId=c27755dd-5ad8-4f4b-97ba-c34f81499ea1&feed=3QFDvuKE,6,2021Q4
1595408601,The PoliticsGirl Podcast,9dc9fc4fd9666da6,23505,2021-11-23 16:00:00+00:00,The Republican Party You Knew Is Gone,1708.0,0.4744444444444444,itunes:duration,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/1058/claritaspod.com/measure/traffic.megaphone.fm/PDR7785159008.mp3?updated=1637652140,6,2021Q4
1606834013,The Josh Hammer Show,d706ae7682a7b2bc,23507,2026-07-01 19:00:00+00:00,Team Sanity Is Winning the Transgender Culture War,2587.0,0.7186111111111111,itunes:duration,https://pscrb.fm/rss/p/traffic.omny.fm/d/clips/5e27a451-e6e6-4c51-aa03-a7370003783c/46d3c2ec-b4ea-435f-bbfe-b36e00f84123/ec525572-32d1-48f8-a0be-b47a01311f50/audio.mp3?utm_source=Podcast&in_playlist=7eb0bff9-6982-4e16-8f56-b36e00f84517,6,2026Q3
1612691018,THE WEEKEND SHOW,8d9c48d95cc35a7d,23509,2022-02-20 18:00:00+00:00,"Dr Caroline Orr Bueno, Ph.D and Sara Firth in Ukraine join Anthony Davis on The Weekend Show.",2312.0,0.6422222222222222,itunes:duration,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/1058/clrtpod.com/m/traffic.megaphone.fm/FPMN9559877957.mp3?updated=1652035151,6,2022Q1
