show_id,inten,inten_hat,inten_use
219258773,0.6339066339066339,0.5334928489701748,0.6339066339066339
268213039,0.3333333333333333,0.4089935456469391,0.3333333333333333
354628391,0.7388535031847133,0.6603038019740868,0.7388535031847133
380996798,0.705685618729097,0.6025841104239344,0.705685618729097
402050558,0.6583747927031509,0.6128637134653417,0.6583747927031509
506779862,0.1636546184738956,0.3694710319953713,0.1636546184738956
545045867,0.4053691275167785,0.4223365284535449,0.4053691275167785
597919007,0.7287480680061824,0.6207822544336911,0.7287480680061824
682478916,0.0671859785783836,0.22921516936881026,0.0671859785783836
702998658,0.3658051689860835,0.44877648726393715,0.3658051689860835
716825890,0.6111111111111112,0.5318276640446985,0.6111111111111112
73329719,0.4035087719298245,0.4314750707826792,0.4035087719298245
73330715,0.3523908523908524,0.44935426628374725,0.3523908523908524
73331636,0.3294117647058823,0.41308143144084847,0.3294117647058823
75462585,0.3036144578313253,0.49817146626479963,0.3036144578313253
78911087,0.3664,0.45223001242460076,0.3664
791564318,0.5553691275167785,0.46937842196435225,0.5553691275167785
91959525,0.3926940639269406,0.46669312070621455,0.3926940639269406
925428680,0.2648026315789473,0.3645676082163942,0.2648026315789473
929121341,0.671583087512291,0.6080000130955991,0.671583087512291
956270301,0.2129471890971039,0.3282960681396433,0.2129471890971039
969924303,0.6650294695481336,0.5425626086639866,0.6650294695481336
983782306,0.6060606060606061,0.537448002563812,0.6060606060606061
402306412,,0.54237569970366,0.54237569970366
HOLDOUT_beck,,0.5645682948681663,0.5645682948681663
HOLDOUT_bongino,,0.7312792685548616,0.7312792685548616
HOLDOUT_kelly,,0.4550371107679242,0.4550371107679242
HOLDOUT_kirk,,0.6139329695298158,0.6139329695298158
HOLDOUT_parnas,,0.5811401832567858,0.5811401832567858
HOLDOUT_rogan,,0.5422686627584561,0.5422686627584561
HOLDOUT_ryan,,0.49048633514635653,0.49048633514635653
HOLDOUT_shapiro,,0.638250230326598,0.638250230326598
HOLDOUT_thedaily,,0.38504665342211697,0.38504665342211697
HOLDOUT_tucker,,0.5256634900932544,0.5256634900932544
